@Target	Pos	demo.1_5	demo.1_6	demo.1_7	demo.1_8	demo.2_13	demo.2_19	demo.2_4	demo.2_5	
chr7H_part2	308824933	0	0	0	1	0	0	0	0	
chr7H_part2	308824934	0	0	0	1	0	0	0	0	
chr7H_part2	308824935	0	0	0	1	0	0	0	0	
chr7H_part2	308824936	0	0	0	1	0	0	0	0	
chr7H_part2	308824937	0	0	0	1	0	0	0	0	
chr7H_part2	308824938	0	0	0	1	0	0	0	0	
chr7H_part2	308824939	0	0	0	1	0	0	0	0	
chr7H_part2	308824940	0	0	0	1	0	0	0	0	
chr7H_part2	308824941	0	0	0	1	0	0	0	0	
chr7H_part2	308824942	0	0	0	1	0	0	0	0	
chr7H_part2	308824943	0	0	0	1	0	0	0	0	
chr7H_part2	308824944	0	0	0	1	0	0	0	0	
chr7H_part2	308824945	0	0	0	1	0	0	0	0	
chr7H_part2	308824946	0	0	0	1	0	0	0	0	
chr7H_part2	308824947	0	0	0	1	0	0	0	0	
chr7H_part2	308824948	0	0	0	1	0	0	0	0	
chr7H_part2	308824949	0	0	0	1	0	0	0	0	
chr7H_part2	308824950	0	0	0	1	0	0	0	0	
chr7H_part2	308824951	0	0	0	1	0	0	0	0	
chr7H_part2	308824952	0	0	0	1	0	0	0	0	
chr7H_part2	308824953	0	0	0	1	0	0	0	0	
chr7H_part2	308824954	0	0	0	1	0	0	0	0	
chr7H_part2	308824955	0	0	0	1	0	0	0	0	
chr7H_part2	308824956	0	0	0	1	0	0	0	0	
chr7H_part2	308824957	0	0	0	1	0	0	0	0	
chr7H_part2	308824958	0	0	0	1	0	0	0	0	
chr7H_part2	308824959	0	0	0	1	0	0	0	0	
chr7H_part2	308824960	0	0	0	1	0	0	0	0	
chr7H_part2	308824961	0	0	0	1	0	0	0	0	
chr7H_part2	308824962	0	0	0	1	0	0	0	0	
chr7H_part2	308824963	0	0	0	1	0	0	0	0	
chr7H_part2	308824964	0	0	0	1	0	0	0	0	
chr7H_part2	308824965	0	0	0	1	0	0	0	0	
chr7H_part2	308824966	0	0	0	1	0	0	0	0	
chr7H_part2	308824967	0	0	0	1	0	0	0	0	
chr7H_part2	308824968	0	0	0	1	0	0	0	0	
chr7H_part2	308824969	0	0	0	1	0	0	0	0	
chr7H_part2	308824970	0	0	0	1	0	0	0	0	
chr7H_part2	308824971	0	0	0	1	0	0	0	0	
chr7H_part2	308824972	0	0	0	1	0	0	0	0	
chr7H_part2	308824973	0	0	0	1	0	0	0	0	
chr7H_part2	308824974	0	0	0	1	0	0	0	0	
chr7H_part2	308824975	0	0	0	1	0	0	0	0	
chr7H_part2	308824976	0	0	0	1	0	0	0	0	
chr7H_part2	308824977	0	0	0	1	0	0	0	0	
chr7H_part2	308825060	0	0	1	0	0	0	0	0	
chr7H_part2	308825061	0	0	1	0	0	0	0	0	
chr7H_part2	308825062	0	0	1	0	0	0	0	0	
chr7H_part2	308825063	0	0	1	0	0	0	0	0	
chr7H_part2	308825064	0	0	1	0	0	0	0	0	
chr7H_part2	308825065	0	0	1	0	0	0	0	0	
chr7H_part2	308825066	0	0	1	0	0	0	0	0	
chr7H_part2	308825067	0	0	1	0	0	0	0	0	
chr7H_part2	308825068	0	0	1	0	0	0	0	0	
chr7H_part2	308825069	0	0	1	0	0	0	0	0	
chr7H_part2	308825070	0	0	1	0	0	0	0	0	
chr7H_part2	308825071	0	0	1	0	0	0	0	0	
chr7H_part2	308825072	0	0	1	0	0	0	0	0	
chr7H_part2	308825073	0	0	1	0	0	0	0	0	
chr7H_part2	308825074	0	0	1	0	0	0	0	0	
chr7H_part2	308825075	0	0	1	0	0	0	0	0	
chr7H_part2	308825119	0	0	0	0	0	0	0	1	
chr7H_part2	308825120	0	0	0	0	0	0	0	1	
chr7H_part2	308825121	0	0	0	0	0	0	0	1	
chr7H_part2	308825122	0	0	0	0	0	0	0	1	
chr7H_part2	308825123	0	0	0	0	0	0	0	1	
chr7H_part2	308825124	0	0	0	0	0	0	0	1	
chr7H_part2	308825125	0	0	0	0	0	0	0	1	
chr7H_part2	308825126	0	0	0	0	0	0	0	1	
chr7H_part2	308825127	0	0	0	0	0	0	0	1	
chr7H_part2	308825128	0	0	0	0	0	0	0	1	
chr7H_part2	308825132	0	0	0	0	0	0	1	0	
chr7H_part2	308825133	0	0	0	0	0	0	1	0	
chr7H_part2	308825134	0	0	0	0	0	0	1	0	
chr7H_part2	308825135	0	0	0	0	0	0	1	0	
chr7H_part2	308825136	0	0	0	0	0	0	1	0	
chr7H_part2	308825137	0	0	0	0	0	0	1	0	
chr7H_part2	308825138	0	0	0	0	0	0	1	0	
chr7H_part2	308825139	0	0	0	0	0	0	1	0	
chr7H_part2	308825140	0	0	0	0	0	0	1	0	
chr7H_part2	308825141	0	0	0	0	0	0	1	0	
chr7H_part2	308825142	0	0	0	0	1	0	0	0	
chr7H_part2	308825143	0	0	0	0	1	0	0	0	
chr7H_part2	308825144	0	0	0	0	1	0	0	0	
chr7H_part2	308825145	0	0	0	1	1	0	0	0	
chr7H_part2	308825146	0	0	0	1	1	0	0	1	
chr7H_part2	308825147	0	0	0	1	1	0	0	1	
chr7H_part2	308825148	0	0	0	1	1	0	0	1	
chr7H_part2	308825149	0	0	0	1	1	0	0	1	
chr7H_part2	308825150	0	0	0	1	1	0	0	1	
chr7H_part2	308825151	0	0	0	1	1	0	0	1	
chr7H_part2	308825152	0	1	1	1	1	0	0	1	
chr7H_part2	308825153	0	1	1	1	1	0	0	1	
chr7H_part2	308825154	0	1	1	0	1	0	0	1	
chr7H_part2	308825155	0	1	1	1	1	0	0	1	
chr7H_part2	308825156	0	1	1	1	1	0	0	1	
chr7H_part2	308825157	0	1	1	1	1	0	0	1	
chr7H_part2	308825158	0	1	1	1	1	0	0	1	
chr7H_part2	308825159	0	1	1	1	1	0	0	1	
chr7H_part2	308825160	0	1	1	1	1	0	0	1	
chr7H_part2	308825161	0	1	1	1	1	0	0	1	
chr7H_part2	308825162	0	1	1	1	1	0	0	1	
chr7H_part2	308825163	0	1	1	1	1	0	0	1	
chr7H_part2	308825164	0	1	1	1	1	0	0	1	
chr7H_part2	308825165	0	1	1	1	1	0	0	1	
chr7H_part2	308825166	0	1	1	1	0	0	0	1	
chr7H_part2	308825167	0	1	1	1	0	0	0	1	
chr7H_part2	308825168	0	1	1	1	0	0	0	1	
chr7H_part2	308825169	0	1	1	1	0	0	0	1	
chr7H_part2	308825170	0	1	1	1	0	0	0	1	
chr7H_part2	308825171	0	1	1	1	1	0	0	1	
chr7H_part2	308825172	0	1	1	1	1	0	0	1	
chr7H_part2	308825173	0	1	1	1	1	0	0	1	
chr7H_part2	308825174	0	1	1	1	1	0	0	1	
chr7H_part2	308825175	0	1	1	1	1	0	0	1	
chr7H_part2	308825176	0	1	1	1	1	0	0	1	
chr7H_part2	308825177	0	1	1	1	1	0	0	1	
chr7H_part2	308825178	0	1	1	1	0	0	0	1	
chr7H_part2	308825179	0	1	1	1	0	0	0	1	
chr7H_part2	308825180	0	1	1	1	0	0	0	1	
chr7H_part2	308825181	0	1	1	0	0	0	0	1	
chr7H_part2	308825182	0	1	1	0	0	0	0	1	
chr7H_part2	308825183	0	1	1	0	0	0	0	1	
chr7H_part2	308825184	0	1	1	0	0	0	0	1	
chr7H_part2	308825185	0	1	1	0	0	0	0	1	
chr7H_part2	308825186	0	1	1	0	0	0	0	1	
chr7H_part2	308825187	0	1	1	0	0	0	0	1	
chr7H_part2	308825188	0	1	1	0	0	0	0	1	
chr7H_part2	308825189	0	1	1	0	0	0	0	1	
chr7H_part2	308825190	0	1	1	0	0	0	0	1	
chr7H_part2	308825191	0	1	1	0	0	0	0	1	
chr7H_part2	308825192	0	1	1	0	0	0	0	1	
chr7H_part2	308825193	0	1	1	0	0	0	0	1	
chr7H_part2	308825194	0	1	1	0	0	0	0	1	
chr7H_part2	308825195	0	1	1	0	0	0	0	1	
chr7H_part2	308825196	0	1	1	0	0	0	0	1	
chr7H_part2	308825197	0	1	1	1	0	0	0	1	
chr7H_part2	308825198	0	1	1	1	0	0	0	1	
chr7H_part2	308825199	0	1	1	1	0	0	0	1	
chr7H_part2	308825200	0	1	1	1	0	0	0	1	
chr7H_part2	308825201	0	1	1	1	0	0	0	1	
chr7H_part2	308825202	0	1	1	1	0	0	0	1	
chr7H_part2	308825203	0	1	1	1	0	0	0	1	
chr7H_part2	308825204	0	1	1	1	0	0	0	1	
chr7H_part2	308825205	0	1	1	1	0	0	0	1	
chr7H_part2	308825206	0	1	0	1	0	0	0	1	
chr7H_part2	308825207	0	1	0	1	0	0	0	1	
chr7H_part2	308825208	0	0	0	1	0	0	0	0	
chr7H_part2	308825209	0	0	0	1	0	0	0	0	
chr7H_part2	308825210	0	0	0	1	0	0	0	0	
chr7H_part2	308825211	0	0	0	1	0	0	0	0	
chr7H_part2	308825212	0	0	0	1	0	0	0	1	
chr7H_part2	308825213	0	0	1	1	0	0	0	1	
chr7H_part2	308825214	0	0	1	1	0	0	0	1	
chr7H_part2	308825215	0	0	1	1	0	0	0	1	
chr7H_part2	308825216	0	0	1	1	0	0	0	0	
chr7H_part2	308825217	0	0	1	1	0	0	0	0	
chr7H_part2	308825218	0	0	1	1	0	0	0	0	
chr7H_part2	308825219	0	0	1	1	0	0	0	0	
chr7H_part2	308825220	0	0	1	1	0	0	0	0	
chr7H_part2	308825221	0	0	1	1	0	0	0	0	
chr7H_part2	308825222	0	0	1	1	0	0	0	0	
chr7H_part2	308825223	0	0	1	1	0	0	0	0	
chr7H_part2	308825224	0	0	1	1	0	0	0	0	
chr7H_part2	308825225	0	0	1	1	0	0	0	0	
chr7H_part2	308825226	0	0	1	1	0	0	0	0	
chr7H_part2	308825227	0	0	1	1	0	0	0	0	
chr7H_part2	308825228	0	0	1	1	0	0	0	0	
chr7H_part2	308825229	0	0	1	1	0	0	0	0	
chr7H_part2	308825230	0	0	1	1	0	0	0	0	
chr7H_part2	308825231	0	0	1	1	0	0	0	0	
chr7H_part2	308825232	0	0	1	1	0	0	0	0	
chr7H_part2	308825233	0	0	1	1	0	0	0	0	
chr7H_part2	308825234	0	0	1	1	0	0	0	0	
chr7H_part2	308825235	0	0	1	1	0	0	0	0	
chr7H_part2	308825236	0	0	1	1	0	0	0	0	
chr7H_part2	308825237	0	0	1	1	0	0	0	0	
chr7H_part2	308825238	0	0	1	1	0	0	0	0	
chr7H_part2	308825239	0	0	1	1	0	0	0	0	
chr7H_part2	308825240	0	0	1	1	0	0	0	1	
chr7H_part2	308825241	0	0	1	1	0	0	0	1	
chr7H_part2	308825242	0	0	1	1	0	0	0	1	
chr7H_part2	308825243	0	0	1	1	0	0	0	1	
chr7H_part2	308825244	0	0	1	1	0	0	0	1	
chr7H_part2	308825245	0	0	1	1	0	0	0	1	
chr7H_part2	308825246	0	0	1	1	0	0	0	1	
chr7H_part2	308825247	0	0	1	1	0	0	0	1	
chr7H_part2	308825248	0	0	1	1	0	0	0	1	
chr7H_part2	308825249	0	0	1	1	0	0	0	0	
chr7H_part2	308825250	0	0	1	1	0	0	0	1	
chr7H_part2	308825251	0	0	1	1	0	0	0	1	
chr7H_part2	308825252	0	0	1	1	0	0	0	1	
chr7H_part2	308825253	0	0	1	1	0	0	0	1	
chr7H_part2	308825254	0	0	1	1	0	0	0	1	
chr7H_part2	308825255	0	0	1	1	0	0	0	1	
chr7H_part2	308825256	0	0	1	1	0	0	0	1	
chr7H_part2	308825257	0	0	1	1	0	0	0	1	
chr7H_part2	308825258	0	0	1	1	0	0	0	1	
chr7H_part2	308825259	0	0	1	1	0	0	0	1	
chr7H_part2	308825260	0	0	1	1	0	0	0	1	
chr7H_part2	308825261	0	1	1	1	0	0	0	1	
chr7H_part2	308825262	0	1	1	1	0	0	0	1	
chr7H_part2	308825263	0	0	1	1	0	0	0	0	
chr7H_part2	308825264	0	0	1	1	0	0	0	0	
chr7H_part2	308825265	0	0	1	1	0	0	0	0	
chr7H_part2	308825266	0	0	1	1	0	0	0	0	
chr7H_part2	308825267	0	0	1	1	0	0	0	0	
chr7H_part2	308825268	0	0	1	1	0	0	0	0	
chr7H_part2	308825269	0	0	1	1	0	0	0	0	
chr7H_part2	308825270	0	0	1	1	0	0	0	0	
chr7H_part2	308825271	0	0	1	1	0	0	0	0	
chr7H_part2	308825272	0	1	1	1	0	0	0	0	
chr7H_part2	308825273	0	1	1	1	0	0	0	0	
chr7H_part2	308825274	0	1	1	1	0	0	0	0	
chr7H_part2	308825275	0	1	1	1	0	0	0	0	
chr7H_part2	308825276	0	0	1	1	0	0	0	0	
chr7H_part2	308825277	0	0	1	1	0	0	0	0	
chr7H_part2	308825278	0	0	1	1	0	0	0	0	
chr7H_part2	308825279	0	0	1	1	0	0	0	0	
chr7H_part2	308825280	0	0	1	1	0	0	0	0	
chr7H_part2	308825281	0	0	1	0	0	0	0	0	
chr7H_part2	308825283	0	1	0	0	0	0	0	0	
chr7H_part2	308825284	0	1	0	0	0	0	0	0	
chr7H_part2	308825285	0	1	0	0	0	0	0	0	
chr7H_part2	308825286	0	1	0	0	0	0	0	0	
chr7H_part2	308825287	0	1	0	0	0	0	0	0	
chr7H_part2	308825288	0	1	0	0	0	0	0	0	
chr7H_part2	308825289	0	1	0	0	0	0	0	0	
chr7H_part2	308825290	0	1	0	0	0	0	0	0	
chr7H_part2	308825291	0	1	0	0	0	0	0	0	
chr7H_part2	308825292	0	1	0	0	0	0	0	0	
chr7H_part2	308825361	0	0	1	0	0	0	0	0	
chr7H_part2	308825362	0	0	1	0	0	0	0	0	
chr7H_part2	308825366	0	1	1	0	0	0	0	0	
chr7H_part2	308825367	0	1	1	0	0	0	0	0	
chr7H_part2	308825368	0	1	1	0	0	0	0	0	
chr7H_part2	308825369	0	1	1	0	0	0	0	0	
chr7H_part2	308825370	0	1	1	0	0	0	0	0	
chr7H_part2	308825371	0	1	1	0	0	0	0	0	
chr7H_part2	308825372	0	1	1	0	0	0	0	0	
chr7H_part2	308825373	0	1	1	0	0	0	0	0	
chr7H_part2	308825374	0	1	1	0	0	0	0	0	
chr7H_part2	308825375	0	1	1	0	0	0	0	0	
chr7H_part2	308825376	0	1	1	0	0	0	0	0	
chr7H_part2	308825377	0	1	1	0	0	0	0	0	
chr7H_part2	308825378	0	1	1	1	0	0	0	0	
chr7H_part2	308825379	0	1	1	1	0	0	0	0	
chr7H_part2	308825380	0	1	1	1	0	0	0	0	
chr7H_part2	308825381	0	1	1	1	0	0	0	0	
chr7H_part2	308825382	0	1	1	1	0	0	0	0	
chr7H_part2	308825383	0	1	1	1	0	0	0	0	
chr7H_part2	308825384	0	1	1	1	0	0	0	0	
chr7H_part2	308825385	0	1	1	1	0	0	0	0	
chr7H_part2	308825386	0	1	1	1	0	0	0	0	
chr7H_part2	308825387	0	1	1	1	0	0	0	0	
chr7H_part2	308825388	0	1	1	1	0	0	0	0	
chr7H_part2	308825389	0	1	1	1	0	0	0	0	
chr7H_part2	308825390	0	1	1	1	0	0	0	0	
chr7H_part2	308825391	0	1	1	1	0	0	0	0	
chr7H_part2	308825392	0	1	1	1	0	0	0	0	
chr7H_part2	308825393	0	1	1	1	0	0	0	0	
chr7H_part2	308825394	0	1	1	1	0	0	0	0	
chr7H_part2	308825395	0	1	1	1	0	0	0	0	
chr7H_part2	308825396	0	1	1	1	0	0	0	0	
chr7H_part2	308825397	0	1	1	1	0	0	1	0	
chr7H_part2	308825398	0	1	1	1	0	0	1	0	
chr7H_part2	308825399	0	1	1	1	0	0	1	0	
chr7H_part2	308825400	0	1	1	1	0	0	1	0	
chr7H_part2	308825401	0	1	1	1	0	0	1	0	
chr7H_part2	308825402	0	1	1	1	0	0	1	0	
chr7H_part2	308825403	0	1	1	1	0	0	1	0	
chr7H_part2	308825404	0	1	1	1	0	0	1	0	
chr7H_part2	308825405	0	1	1	1	0	0	1	0	
chr7H_part2	308825406	0	1	1	1	0	0	1	0	
chr7H_part2	308825407	0	1	1	1	0	0	1	0	
chr7H_part2	308825408	0	1	1	1	0	0	1	0	
chr7H_part2	308825409	0	1	1	1	0	0	1	0	
chr7H_part2	308825410	0	1	1	1	0	0	1	0	
chr7H_part2	308825411	0	1	1	1	0	0	1	0	
chr7H_part2	308825412	0	1	1	1	0	0	1	0	
chr7H_part2	308825413	0	1	1	1	0	0	1	0	
chr7H_part2	308825414	0	1	1	1	0	0	1	0	
chr7H_part2	308825415	0	1	1	1	0	0	0	0	
chr7H_part2	308825416	0	1	1	1	0	0	0	0	
chr7H_part2	308825417	0	1	1	1	0	0	0	0	
chr7H_part2	308825418	0	1	1	1	0	0	0	0	
chr7H_part2	308825419	0	1	1	1	0	0	1	0	
chr7H_part2	308825420	0	1	1	1	0	0	1	0	
chr7H_part2	308825421	0	1	1	1	0	0	1	0	
chr7H_part2	308825422	0	1	1	1	0	0	1	0	
chr7H_part2	308825423	0	1	1	1	0	0	1	0	
chr7H_part2	308825424	0	1	1	1	0	0	1	0	
chr7H_part2	308825425	0	1	1	1	0	0	1	0	
chr7H_part2	308825426	0	1	1	1	0	0	1	0	
chr7H_part2	308825427	0	1	1	1	0	0	1	0	
chr7H_part2	308825428	0	1	1	1	0	0	1	0	
chr7H_part2	308825429	0	1	1	1	0	0	1	0	
chr7H_part2	308825430	0	1	1	1	0	0	1	0	
chr7H_part2	308825431	0	1	1	1	0	0	1	0	
chr7H_part2	308825432	0	1	1	1	0	0	1	0	
chr7H_part2	308825433	0	1	1	1	0	0	1	0	
chr7H_part2	308825434	0	1	1	1	0	0	1	0	
chr7H_part2	308825435	0	1	1	1	0	0	1	0	
chr7H_part2	308825436	0	1	1	1	0	0	1	0	
chr7H_part2	308825437	0	1	1	1	0	0	1	0	
chr7H_part2	308825438	0	1	1	1	0	0	1	0	
chr7H_part2	308825439	0	1	1	1	0	0	1	0	
chr7H_part2	308825440	0	1	1	1	0	0	1	0	
chr7H_part2	308825441	0	1	1	1	0	0	1	0	
chr7H_part2	308825442	0	1	1	1	0	0	1	0	
chr7H_part2	308825443	0	1	1	1	0	0	1	0	
chr7H_part2	308825444	0	1	1	1	0	0	1	0	
chr7H_part2	308825445	0	1	1	1	0	0	1	0	
chr7H_part2	308825446	0	1	1	1	0	0	1	0	
chr7H_part2	308825447	0	1	1	1	0	0	0	0	
chr7H_part2	308825448	0	1	1	1	0	0	0	0	
chr7H_part2	308825449	0	1	1	1	0	0	0	0	
chr7H_part2	308825450	0	1	1	1	0	0	0	0	
chr7H_part2	308825451	0	1	1	1	0	0	0	0	
chr7H_part2	308825452	0	1	1	1	0	0	0	0	
chr7H_part2	308825453	0	1	1	1	0	0	0	0	
chr7H_part2	308825454	0	1	1	1	0	0	0	0	
chr7H_part2	308825455	0	1	1	1	0	0	0	0	
chr7H_part2	308825456	0	1	1	1	0	0	0	0	
chr7H_part2	308825457	0	1	1	1	0	0	0	0	
chr7H_part2	308825458	0	1	1	1	0	0	0	0	
chr7H_part2	308825459	0	1	1	1	0	0	0	0	
chr7H_part2	308825460	0	1	1	1	0	0	0	0	
chr7H_part2	308825461	0	1	1	1	0	0	0	0	
chr7H_part2	308825462	0	1	1	1	0	0	0	0	
chr7H_part2	308825463	0	1	1	1	0	0	0	0	
chr7H_part2	308825464	0	1	1	1	0	0	0	0	
chr7H_part2	308825465	0	1	1	1	0	0	0	0	
chr7H_part2	308825466	0	1	1	1	0	0	0	0	
chr7H_part2	308825467	0	1	1	1	0	0	1	0	
chr7H_part2	308825468	0	1	1	1	0	0	1	0	
chr7H_part2	308825469	0	1	1	1	0	0	0	0	
chr7H_part2	308825470	0	1	1	1	0	0	0	0	
chr7H_part2	308825471	0	1	1	1	0	0	0	0	
chr7H_part2	308825472	0	1	1	1	0	0	0	0	
chr7H_part2	308825473	0	1	1	1	0	0	0	0	
chr7H_part2	308825474	0	1	1	1	0	0	0	0	
chr7H_part2	308825475	0	1	1	1	0	0	0	0	
chr7H_part2	308825476	0	1	1	1	0	0	0	0	
chr7H_part2	308825477	0	1	1	1	0	0	0	0	
chr7H_part2	308825478	0	1	1	1	0	0	0	0	
chr7H_part2	308825479	0	1	1	1	0	0	0	0	
chr7H_part2	308825480	0	1	1	1	0	0	0	0	
chr7H_part2	308825481	0	1	1	1	0	0	0	0	
chr7H_part2	308825482	0	1	1	1	0	0	0	0	
chr7H_part2	308825483	0	1	1	1	0	0	0	0	
chr7H_part2	308825484	0	1	1	1	0	0	0	0	
chr7H_part2	308825485	0	1	1	1	0	0	0	0	
chr7H_part2	308825486	0	1	1	1	0	0	0	0	
chr7H_part2	308825487	0	1	1	1	0	0	0	0	
chr7H_part2	308825488	0	1	1	1	0	0	0	0	
chr7H_part2	308825489	0	1	1	1	0	0	0	0	
chr7H_part2	308825490	0	1	1	1	0	0	0	0	
chr7H_part2	308825491	0	1	1	1	0	0	0	0	
chr7H_part2	308825492	0	1	1	1	0	0	0	0	
chr7H_part2	308825493	0	1	1	1	0	0	0	0	
chr7H_part2	308825494	0	1	1	1	0	0	0	0	
chr7H_part2	308825495	0	1	1	1	0	0	0	0	
chr7H_part2	308825496	0	1	1	1	0	0	0	0	
chr7H_part2	308825497	0	1	1	1	0	0	0	0	
chr7H_part2	308825498	0	1	1	1	0	0	0	0	
chr7H_part2	308825499	0	1	1	1	0	0	0	0	
chr7H_part2	308825500	0	1	1	1	0	0	0	0	
chr7H_part2	308825501	0	1	1	1	0	0	0	0	
chr7H_part2	308825502	0	1	1	1	0	0	0	0	
chr7H_part2	308825503	0	1	1	1	0	0	0	0	
chr7H_part2	308825504	0	1	1	1	0	0	0	0	
chr7H_part2	308825505	0	1	1	1	0	0	0	0	
chr7H_part2	308825506	0	1	1	1	0	0	0	0	
chr7H_part2	308825507	0	1	1	1	0	0	0	0	
chr7H_part2	308825508	0	1	1	1	0	0	0	0	
chr7H_part2	308825509	0	1	1	1	0	0	0	0	
chr7H_part2	308825510	0	1	1	1	0	0	0	0	
chr7H_part2	308825511	0	1	1	1	0	0	0	0	
chr7H_part2	308825512	0	1	1	1	0	0	0	0	
chr7H_part2	308825513	0	1	1	1	0	0	0	0	
chr7H_part2	308825514	0	1	1	1	0	0	0	0	
chr7H_part2	308825515	0	1	1	1	0	0	0	0	
chr7H_part2	308825516	0	1	1	1	0	0	0	0	
chr7H_part2	308825517	0	1	1	1	0	0	0	0	
chr7H_part2	308825518	0	1	1	1	0	0	0	0	
chr7H_part2	308825519	0	1	1	1	0	0	0	0	
chr7H_part2	308825520	0	1	1	1	0	0	0	0	
chr7H_part2	308825521	0	1	1	1	0	0	0	0	
chr7H_part2	308825522	0	1	1	1	0	0	0	0	
chr7H_part2	308825523	0	1	1	1	0	0	0	0	
chr7H_part2	308825524	0	1	1	1	0	0	0	0	
chr7H_part2	308825525	0	1	1	1	0	0	0	0	
chr7H_part2	308825526	0	1	1	1	0	0	0	0	
chr7H_part2	308825527	0	1	1	1	0	0	0	0	
chr7H_part2	308825528	0	1	1	1	0	0	0	0	
chr7H_part2	308825529	0	1	1	1	0	0	0	0	
chr7H_part2	308825530	0	1	1	1	0	0	0	0	
chr7H_part2	308825531	0	1	1	1	0	0	0	0	
chr7H_part2	308825532	0	1	1	1	0	0	0	0	
chr7H_part2	308825533	0	1	1	1	0	0	0	0	
chr7H_part2	308825534	0	1	1	1	0	0	0	0	
chr7H_part2	308825535	0	1	1	1	0	0	0	0	
chr7H_part2	308825536	0	1	1	1	0	0	0	0	
chr7H_part2	308825537	0	1	1	1	0	0	0	0	
chr7H_part2	308825538	0	1	1	1	0	0	0	0	
chr7H_part2	308825539	0	1	1	1	0	0	0	0	
chr7H_part2	308825540	0	1	1	1	0	0	0	0	
chr7H_part2	308825541	0	1	1	1	0	0	0	0	
chr7H_part2	308825542	0	1	1	1	0	0	0	0	
chr7H_part2	308825543	0	1	1	1	0	0	0	0	
chr7H_part2	308825544	0	1	1	1	0	0	0	0	
chr7H_part2	308825545	0	1	1	1	0	0	0	0	
chr7H_part2	308825546	0	1	1	1	0	0	0	0	
chr7H_part2	308825547	0	1	1	1	0	0	0	0	
chr7H_part2	308825548	0	1	1	1	0	0	0	0	
chr7H_part2	308825549	0	1	1	1	0	0	0	0	
chr7H_part2	308825550	0	1	1	1	0	0	0	0	
chr7H_part2	308825551	0	1	1	1	0	0	1	0	
chr7H_part2	308825552	0	1	1	1	0	0	1	0	
chr7H_part2	308825553	0	1	1	1	0	0	1	0	
chr7H_part2	308825554	0	1	1	1	0	0	1	0	
chr7H_part2	308825555	0	1	1	1	0	1	1	0	
chr7H_part2	308825556	0	1	1	1	0	1	1	0	
chr7H_part2	308825557	0	1	1	1	0	1	1	0	
chr7H_part2	308825558	0	1	1	1	0	1	1	0	
chr7H_part2	308825559	0	1	1	1	0	1	1	0	
chr7H_part2	308825560	0	1	1	1	0	1	1	0	
chr7H_part2	308825561	0	1	1	1	0	0	1	0	
chr7H_part2	308825562	0	1	1	1	0	0	1	0	
chr7H_part2	308825563	0	1	1	1	0	0	1	0	
chr7H_part2	308825564	0	1	1	1	0	0	1	0	
chr7H_part2	308825565	0	1	1	1	0	0	0	0	
chr7H_part2	308825566	0	1	1	1	0	0	0	0	
chr7H_part2	308825567	0	1	1	1	0	0	0	0	
chr7H_part2	308825568	0	1	1	1	0	0	0	0	
chr7H_part2	308825569	0	1	1	1	0	1	0	0	
chr7H_part2	308825570	0	1	1	1	0	1	0	0	
chr7H_part2	308825571	0	1	1	1	0	0	0	0	
chr7H_part2	308825572	0	1	1	1	0	1	1	0	
chr7H_part2	308825573	0	1	1	1	0	1	1	0	
chr7H_part2	308825574	0	1	1	1	0	0	1	0	
chr7H_part2	308825575	0	1	1	1	0	0	1	0	
chr7H_part2	308825576	0	1	1	1	0	0	1	0	
chr7H_part2	308825577	0	1	1	1	0	0	1	0	
chr7H_part2	308825578	0	1	1	1	0	0	1	0	
chr7H_part2	308825579	0	1	1	1	0	0	1	0	
chr7H_part2	308825580	0	1	1	1	0	0	1	0	
chr7H_part2	308825581	0	1	1	1	0	0	1	0	
chr7H_part2	308825582	0	1	1	1	0	0	1	0	
chr7H_part2	308825583	0	1	1	1	0	0	1	0	
chr7H_part2	308825584	0	1	1	1	0	0	1	0	
chr7H_part2	308825585	0	1	1	1	0	0	1	0	
chr7H_part2	308825586	0	1	1	1	0	1	1	0	
chr7H_part2	308825587	0	1	1	1	0	1	1	0	
chr7H_part2	308825588	0	1	1	1	0	1	1	0	
chr7H_part2	308825589	0	1	1	1	0	1	1	0	
chr7H_part2	308825590	0	1	1	1	0	1	1	0	
chr7H_part2	308825591	0	1	1	1	0	1	1	0	
chr7H_part2	308825592	0	1	1	1	0	1	1	0	
chr7H_part2	308825593	0	1	1	1	0	1	1	0	
chr7H_part2	308825594	0	1	1	1	0	1	1	0	
chr7H_part2	308825595	0	1	1	1	0	1	1	0	
chr7H_part2	308825596	0	1	1	1	0	1	1	0	
chr7H_part2	308825597	0	1	1	1	0	1	1	0	
chr7H_part2	308825598	0	1	1	1	0	1	1	0	
chr7H_part2	308825599	0	1	1	1	0	1	1	0	
chr7H_part2	308825600	0	1	1	1	0	1	1	0	
chr7H_part2	308825601	0	1	1	1	0	1	1	0	
chr7H_part2	308825602	0	1	1	1	0	1	1	0	
chr7H_part2	308825603	0	1	1	1	0	1	1	0	
chr7H_part2	308825604	0	1	1	1	0	1	1	0	
chr7H_part2	308825605	0	1	1	1	0	1	1	0	
chr7H_part2	308825606	0	1	1	1	0	1	1	0	
chr7H_part2	308825607	0	1	1	1	0	1	1	0	
chr7H_part2	308825608	0	1	1	1	0	1	1	0	
chr7H_part2	308825609	0	1	1	1	0	1	1	0	
chr7H_part2	308825610	0	1	1	1	0	1	1	0	
chr7H_part2	308825611	0	1	1	1	0	1	1	0	
chr7H_part2	308825612	0	1	1	1	0	1	1	0	
